query_id,rep,e2e_ms
test-politics-gvhwhnerse-pro03a,0,554.3128
test-politics-gvhwhnerse-pro03a,1,603.6884
test-politics-gvhwhnerse-pro03a,2,501.8076
test-politics-gvhwhnerse-pro04a,0,601.6085
test-politics-gvhwhnerse-pro04a,1,588.8241
test-politics-gvhwhnerse-pro04a,2,551.0627
test-politics-gvhwhnerse-con02a,0,507.2330
test-politics-gvhwhnerse-con02a,1,564.4615
test-politics-gvhwhnerse-con02a,2,547.1563
test-politics-gvhwhnerse-con04a,0,549.6700
test-politics-gvhwhnerse-con04a,1,528.6464
test-politics-gvhwhnerse-con04a,2,550.8392
test-politics-gvhwhnerse-con03a,0,545.2679
test-politics-gvhwhnerse-con03a,1,541.4392
test-politics-gvhwhnerse-con03a,2,566.9153
test-politics-gvhwhnerse-con01a,0,548.0333
test-politics-gvhwhnerse-con01a,1,547.0869
test-politics-gvhwhnerse-con01a,2,616.3169
test-politics-lghwdecm-pro02a,0,551.3841
test-politics-lghwdecm-pro02a,1,508.0725
test-politics-lghwdecm-pro02a,2,608.2722
test-politics-lghwdecm-pro01a,0,580.1469
test-politics-lghwdecm-pro01a,1,528.3228
test-politics-lghwdecm-pro01a,2,618.0920
test-politics-lghwdecm-pro03a,0,530.6300
test-politics-lghwdecm-pro03a,1,568.8928
test-politics-lghwdecm-pro03a,2,596.3433
test-politics-lghwdecm-pro04a,0,566.8302
test-politics-lghwdecm-pro04a,1,541.5692
test-politics-lghwdecm-pro04a,2,606.0206
test-politics-lghwdecm-con02a,0,560.9206
test-politics-lghwdecm-con02a,1,543.4527
test-politics-lghwdecm-con02a,2,629.1682
test-politics-lghwdecm-con04a,0,545.1348
test-politics-lghwdecm-con04a,1,560.7267
test-politics-lghwdecm-con04a,2,564.1242
test-politics-lghwdecm-con03a,0,539.9466
test-politics-lghwdecm-con03a,1,575.9656
test-politics-lghwdecm-con03a,2,691.4421
test-politics-lghwdecm-con01a,0,504.7281
test-politics-lghwdecm-con01a,1,664.7689
test-politics-lghwdecm-con01a,2,572.3366
test-politics-ypppdghwid-pro02a,0,583.0794
test-politics-ypppdghwid-pro02a,1,544.0692
test-politics-ypppdghwid-pro02a,2,632.7867
test-politics-ypppdghwid-pro01a,0,581.9366
test-politics-ypppdghwid-pro01a,1,613.8632
test-politics-ypppdghwid-pro01a,2,571.3956
test-politics-ypppdghwid-pro03a,0,565.8451
test-politics-ypppdghwid-pro03a,1,550.9260
test-politics-ypppdghwid-pro03a,2,595.0862
test-politics-ypppdghwid-pro04a,0,555.5886
test-politics-ypppdghwid-pro04a,1,549.1723
test-politics-ypppdghwid-pro04a,2,573.0218
test-politics-ypppdghwid-con02a,0,588.7025
test-politics-ypppdghwid-con02a,1,554.3564
test-politics-ypppdghwid-con02a,2,568.8249
test-politics-ypppdghwid-con05a,0,583.1655
test-politics-ypppdghwid-con05a,1,494.0838
test-politics-ypppdghwid-con05a,2,583.7314
test-politics-ypppdghwid-con04a,0,589.5904
test-politics-ypppdghwid-con04a,1,506.0288
test-politics-ypppdghwid-con04a,2,540.8915
test-politics-ypppdghwid-con03a,0,560.5735
test-politics-ypppdghwid-con03a,1,489.5853
test-politics-ypppdghwid-con03a,2,563.0275
test-politics-ypppdghwid-con01a,0,553.8810
test-politics-ypppdghwid-con01a,1,487.7145
test-politics-ypppdghwid-con01a,2,1489.4560
test-politics-gvhbhlsbr-pro02a,0,537.5132
test-politics-gvhbhlsbr-pro02a,1,525.8394
test-politics-gvhbhlsbr-pro02a,2,604.6490
test-politics-gvhbhlsbr-pro01a,0,529.6916
test-politics-gvhbhlsbr-pro01a,1,508.9951
test-politics-gvhbhlsbr-pro01a,2,563.7947
test-politics-gvhbhlsbr-pro03a,0,612.5630
test-politics-gvhbhlsbr-pro03a,1,540.8347
test-politics-gvhbhlsbr-pro03a,2,593.6861
test-politics-gvhbhlsbr-pro04a,0,563.9595
test-politics-gvhbhlsbr-pro04a,1,479.7929
test-politics-gvhbhlsbr-pro04a,2,557.0082
test-politics-gvhbhlsbr-con02a,0,504.1801
test-politics-gvhbhlsbr-con02a,1,485.0861
test-politics-gvhbhlsbr-con02a,2,594.2180
test-politics-gvhbhlsbr-con04a,0,561.9771
test-politics-gvhbhlsbr-con04a,1,500.0094
test-politics-gvhbhlsbr-con04a,2,603.1961
test-politics-gvhbhlsbr-con03a,0,488.8341
test-politics-gvhbhlsbr-con03a,1,496.5833
test-politics-gvhbhlsbr-con03a,2,583.6317
test-politics-gvhbhlsbr-con01a,0,555.7056
test-politics-gvhbhlsbr-con01a,1,513.7031
test-politics-gvhbhlsbr-con01a,2,614.0948
test-politics-cdmaggpdgdf-pro02a,0,490.1144
test-politics-cdmaggpdgdf-pro02a,1,499.4046
test-politics-cdmaggpdgdf-pro02a,2,622.5515
test-politics-cdmaggpdgdf-pro05a,0,515.0570
test-politics-cdmaggpdgdf-pro05a,1,518.8418
test-politics-cdmaggpdgdf-pro05a,2,592.6896
test-politics-cdmaggpdgdf-pro01a,0,538.0168
test-politics-cdmaggpdgdf-pro01a,1,569.3160
test-politics-cdmaggpdgdf-pro01a,2,543.2098
test-politics-cdmaggpdgdf-pro03a,0,565.0597
test-politics-cdmaggpdgdf-pro03a,1,503.7359
test-politics-cdmaggpdgdf-pro03a,2,589.6255
test-politics-cdmaggpdgdf-pro04a,0,584.1365
test-politics-cdmaggpdgdf-pro04a,1,640.9758
test-politics-cdmaggpdgdf-pro04a,2,604.7053
test-politics-cdmaggpdgdf-con02a,0,530.7268
test-politics-cdmaggpdgdf-con02a,1,585.8538
test-politics-cdmaggpdgdf-con02a,2,581.1836
test-politics-cdmaggpdgdf-con05a,0,533.6348
test-politics-cdmaggpdgdf-con05a,1,524.8684
test-politics-cdmaggpdgdf-con05a,2,565.9436
test-politics-cdmaggpdgdf-con04a,0,575.7119
test-politics-cdmaggpdgdf-con04a,1,527.6584
test-politics-cdmaggpdgdf-con04a,2,599.7501
test-politics-cdmaggpdgdf-con03a,0,504.7683
test-politics-cdmaggpdgdf-con03a,1,529.5727
test-politics-cdmaggpdgdf-con03a,2,549.3890
test-politics-cdmaggpdgdf-con01a,0,509.9521
test-politics-cdmaggpdgdf-con01a,1,504.6214
test-politics-cdmaggpdgdf-con01a,2,545.0420
test-politics-oepdlhfcefp-pro02a,0,552.9206
test-politics-oepdlhfcefp-pro02a,1,509.4547
test-politics-oepdlhfcefp-pro02a,2,598.1313
test-politics-oepdlhfcefp-pro01a,0,549.2547
test-politics-oepdlhfcefp-pro01a,1,496.4857
test-politics-oepdlhfcefp-pro01a,2,579.4740
test-politics-oepdlhfcefp-pro03a,0,579.3502
test-politics-oepdlhfcefp-pro03a,1,498.3974
test-politics-oepdlhfcefp-pro03a,2,574.7940
test-politics-oepdlhfcefp-pro04a,0,581.6695
test-politics-oepdlhfcefp-pro04a,1,500.2895
test-politics-oepdlhfcefp-pro04a,2,532.8511
test-politics-oepdlhfcefp-con02a,0,564.8472
test-politics-oepdlhfcefp-con02a,1,508.7455
test-politics-oepdlhfcefp-con02a,2,526.7927
test-politics-oepdlhfcefp-con03a,0,590.9685
test-politics-oepdlhfcefp-con03a,1,501.8628
test-politics-oepdlhfcefp-con03a,2,567.9315
test-politics-oepdlhfcefp-con01a,0,567.8232
test-politics-oepdlhfcefp-con01a,1,561.1348
test-politics-oepdlhfcefp-con01a,2,548.4203
test-politics-glghssi-pro02a,0,542.6309
test-politics-glghssi-pro02a,1,537.4563
test-politics-glghssi-pro02a,2,522.9726
test-politics-glghssi-pro01a,0,537.4931
test-politics-glghssi-pro01a,1,590.8509
test-politics-glghssi-pro01a,2,548.4169
test-politics-glghssi-pro03a,0,593.3456
test-politics-glghssi-pro03a,1,566.9766
test-politics-glghssi-pro03a,2,601.2728
test-politics-glghssi-con02a,0,646.9674
test-politics-glghssi-con02a,1,574.0023
test-politics-glghssi-con02a,2,581.2086
test-politics-glghssi-con03a,0,515.0861
test-politics-glghssi-con03a,1,574.4304
test-politics-glghssi-con03a,2,548.7802
test-politics-glghssi-con01a,0,525.7076
test-politics-glghssi-con01a,1,575.2208
test-politics-glghssi-con01a,2,597.4227
test-culture-mmciahbans-pro02a,0,472.2584
test-culture-mmciahbans-pro02a,1,502.2347
test-culture-mmciahbans-pro02a,2,575.3737
test-culture-mmciahbans-pro01a,0,568.7128
test-culture-mmciahbans-pro01a,1,558.9295
test-culture-mmciahbans-pro01a,2,612.5674
test-culture-mmciahbans-pro03a,0,497.5223
test-culture-mmciahbans-pro03a,1,644.7479
test-culture-mmciahbans-pro03a,2,548.5234
test-culture-mmciahbans-con02a,0,570.8576
test-culture-mmciahbans-con02a,1,546.5596
test-culture-mmciahbans-con02a,2,541.9121
test-culture-mmciahbans-con04a,0,513.3573
test-culture-mmciahbans-con04a,1,618.4491
test-culture-mmciahbans-con04a,2,668.2470
test-culture-mmciahbans-con03a,0,471.2888
test-culture-mmciahbans-con03a,1,549.3531
test-culture-mmciahbans-con03a,2,583.3256
test-culture-mmciahbans-con01a,0,493.4754
test-culture-mmciahbans-con01a,1,519.4772
test-culture-mmciahbans-con01a,2,560.1986
test-culture-mthbah-pro02a,0,471.6216
test-culture-mthbah-pro02a,1,539.5510
test-culture-mthbah-pro02a,2,549.7457
test-culture-mthbah-pro05a,0,501.3686
test-culture-mthbah-pro05a,1,539.4733
test-culture-mthbah-pro05a,2,588.7034
test-culture-mthbah-pro01a,0,508.6271
test-culture-mthbah-pro01a,1,541.8713
test-culture-mthbah-pro01a,2,598.2968
test-culture-mthbah-pro03a,0,472.0497
test-culture-mthbah-pro03a,1,549.0487
test-culture-mthbah-pro03a,2,550.9870
test-culture-mthbah-pro04a,0,541.5510
test-culture-mthbah-pro04a,1,522.2629
test-culture-mthbah-pro04a,2,536.8481
test-culture-mthbah-con02a,0,564.5705
test-culture-mthbah-con02a,1,555.7268
test-culture-mthbah-con02a,2,534.4821
test-culture-mthbah-con04a,0,498.2574
test-culture-mthbah-con04a,1,551.2306
test-culture-mthbah-con04a,2,584.1079
test-culture-mthbah-con03a,0,468.3037
test-culture-mthbah-con03a,1,558.5324
test-culture-mthbah-con03a,2,544.4822
test-culture-mthbah-con01a,0,484.1282
test-culture-mthbah-con01a,1,560.8240
test-culture-mthbah-con01a,2,583.7132
test-culture-ahrtsdlgra-pro02a,0,504.9574
test-culture-ahrtsdlgra-pro02a,1,543.4823
test-culture-ahrtsdlgra-pro02a,2,591.7680
test-culture-ahrtsdlgra-pro01a,0,486.0965
test-culture-ahrtsdlgra-pro01a,1,549.7129
test-culture-ahrtsdlgra-pro01a,2,559.9377
test-culture-ahrtsdlgra-pro03a,0,516.2881
test-culture-ahrtsdlgra-pro03a,1,555.7198
test-culture-ahrtsdlgra-pro03a,2,573.3985
test-culture-ahrtsdlgra-con02a,0,494.6886
test-culture-ahrtsdlgra-con02a,1,595.9220
test-culture-ahrtsdlgra-con02a,2,540.3884
test-culture-ahrtsdlgra-con03a,0,509.5124
test-culture-ahrtsdlgra-con03a,1,540.7584
test-culture-ahrtsdlgra-con03a,2,569.9192
test-culture-ahrtsdlgra-con01a,0,478.7164
test-culture-ahrtsdlgra-con01a,1,579.2335
test-culture-ahrtsdlgra-con01a,2,625.8253
test-culture-ascidfakhba-pro02a,0,1439.0088
test-culture-ascidfakhba-pro02a,1,557.8651
test-culture-ascidfakhba-pro02a,2,557.8369
test-culture-ascidfakhba-pro01a,0,535.5335
test-culture-ascidfakhba-pro01a,1,590.1236
test-culture-ascidfakhba-pro01a,2,537.0031
test-culture-ascidfakhba-pro03a,0,507.0057
test-culture-ascidfakhba-pro03a,1,588.9230
test-culture-ascidfakhba-pro03a,2,563.5179
test-culture-ascidfakhba-pro04a,0,515.3781
test-culture-ascidfakhba-pro04a,1,736.1759
test-culture-ascidfakhba-pro04a,2,613.8605
test-culture-ascidfakhba-con02a,0,1042.5137
test-culture-ascidfakhba-con02a,1,597.2068
test-culture-ascidfakhba-con02a,2,537.6232
test-culture-ascidfakhba-con04a,0,486.0856
test-culture-ascidfakhba-con04a,1,747.1195
test-culture-ascidfakhba-con04a,2,544.2303
test-culture-ascidfakhba-con03a,0,531.5969
test-culture-ascidfakhba-con03a,1,585.0085
test-culture-ascidfakhba-con03a,2,558.3610
test-culture-ascidfakhba-con01a,0,516.1954
test-culture-ascidfakhba-con01a,1,756.7920
test-culture-ascidfakhba-con01a,2,700.8898
test-culture-mmctghwbsa-pro02a,0,543.2213
test-culture-mmctghwbsa-pro02a,1,580.3575
test-culture-mmctghwbsa-pro02a,2,584.1834
test-culture-mmctghwbsa-pro01a,0,495.2640
test-culture-mmctghwbsa-pro01a,1,611.6328
test-culture-mmctghwbsa-pro01a,2,592.0021
test-culture-mmctghwbsa-pro03a,0,493.9805
test-culture-mmctghwbsa-pro03a,1,612.6073
test-culture-mmctghwbsa-pro03a,2,619.7753
test-culture-mmctghwbsa-pro04a,0,548.0500
test-culture-mmctghwbsa-pro04a,1,587.5162
test-culture-mmctghwbsa-pro04a,2,552.7610
test-culture-mmctghwbsa-con02a,0,558.2829
test-culture-mmctghwbsa-con02a,1,574.8971
test-culture-mmctghwbsa-con02a,2,577.4919
test-culture-mmctghwbsa-con04a,0,480.7558
test-culture-mmctghwbsa-con04a,1,575.2865
test-culture-mmctghwbsa-con04a,2,595.2916
test-culture-mmctghwbsa-con03a,0,533.8636
test-culture-mmctghwbsa-con03a,1,593.8909
test-culture-mmctghwbsa-con03a,2,554.0067
test-culture-mmctghwbsa-con01a,0,485.7387
test-culture-mmctghwbsa-con01a,1,575.5546
test-culture-mmctghwbsa-con01a,2,575.2457
test-culture-tlhrilsfhwr-pro02a,0,498.9610
test-culture-tlhrilsfhwr-pro02a,1,559.4268
test-culture-tlhrilsfhwr-pro02a,2,578.1293
test-culture-tlhrilsfhwr-pro01a,0,491.1366
test-culture-tlhrilsfhwr-pro01a,1,623.5317
test-culture-tlhrilsfhwr-pro01a,2,561.4936
test-culture-tlhrilsfhwr-pro03a,0,541.1904
test-culture-tlhrilsfhwr-pro03a,1,609.2319
test-culture-tlhrilsfhwr-pro03a,2,578.0244
test-culture-tlhrilsfhwr-pro04a,0,586.8856
test-culture-tlhrilsfhwr-pro04a,1,542.1483
test-culture-tlhrilsfhwr-pro04a,2,574.6645
test-culture-tlhrilsfhwr-con02a,0,483.2060
test-culture-tlhrilsfhwr-con02a,1,591.4422
test-culture-tlhrilsfhwr-con02a,2,655.3912
test-culture-tlhrilsfhwr-con03a,0,1591.3996
test-culture-tlhrilsfhwr-con03a,1,628.4146
test-culture-tlhrilsfhwr-con03a,2,629.2073
test-culture-tlhrilsfhwr-con01a,0,589.1739
test-culture-tlhrilsfhwr-con01a,1,584.2951
test-culture-tlhrilsfhwr-con01a,2,535.0915
test-culture-mmctyshwbcp-pro02a,0,538.5740
test-culture-mmctyshwbcp-pro02a,1,594.0396
test-culture-mmctyshwbcp-pro02a,2,557.3057
test-culture-mmctyshwbcp-pro06a,0,490.2598
test-culture-mmctyshwbcp-pro06a,1,605.0557
test-culture-mmctyshwbcp-pro06a,2,588.5578
test-culture-mmctyshwbcp-pro05a,0,493.9698
test-culture-mmctyshwbcp-pro05a,1,603.8672
test-culture-mmctyshwbcp-pro05a,2,721.7868
test-culture-mmctyshwbcp-pro01a,0,511.2626
test-culture-mmctyshwbcp-pro01a,1,558.8240
test-culture-mmctyshwbcp-pro01a,2,578.3882
test-culture-mmctyshwbcp-pro03a,0,591.3587
test-culture-mmctyshwbcp-pro03a,1,701.6721
test-culture-mmctyshwbcp-pro03a,2,550.0097
test-culture-mmctyshwbcp-pro04a,0,487.4445
test-culture-mmctyshwbcp-pro04a,1,630.6310
test-culture-mmctyshwbcp-pro04a,2,598.3670
test-culture-mmctyshwbcp-con02a,0,511.8338
test-culture-mmctyshwbcp-con02a,1,566.4109
test-culture-mmctyshwbcp-con02a,2,593.6647
test-culture-mmctyshwbcp-con03a,0,464.5815
test-culture-mmctyshwbcp-con03a,1,559.3264
test-culture-mmctyshwbcp-con03a,2,621.8524
test-culture-mmctyshwbcp-con01a,0,588.3720
test-culture-mmctyshwbcp-con01a,1,549.9497
test-culture-mmctyshwbcp-con01a,2,580.4610
test-culture-cgeeghwmeo-pro02a,0,650.6432
test-culture-cgeeghwmeo-pro02a,1,607.1231
test-culture-cgeeghwmeo-pro02a,2,557.0409
test-culture-cgeeghwmeo-pro01a,0,565.9656
test-culture-cgeeghwmeo-pro01a,1,550.1512
test-culture-cgeeghwmeo-pro01a,2,572.2470
test-culture-cgeeghwmeo-pro03a,0,502.6870
test-culture-cgeeghwmeo-pro03a,1,557.6719
test-culture-cgeeghwmeo-pro03a,2,563.7688
test-culture-cgeeghwmeo-pro04a,0,561.6431
test-culture-cgeeghwmeo-pro04a,1,574.8197
test-culture-cgeeghwmeo-pro04a,2,601.4405
test-culture-cgeeghwmeo-con02a,0,547.3262
test-culture-cgeeghwmeo-con02a,1,619.2309
test-culture-cgeeghwmeo-con02a,2,570.5743
test-culture-cgeeghwmeo-con04a,0,526.1822
test-culture-cgeeghwmeo-con04a,1,603.8029
test-culture-cgeeghwmeo-con04a,2,587.3875
test-culture-cgeeghwmeo-con03a,0,574.3328
test-culture-cgeeghwmeo-con03a,1,640.4561
test-culture-cgeeghwmeo-con03a,2,592.0188
test-culture-cgeeghwmeo-con01a,0,538.7626
test-culture-cgeeghwmeo-con01a,1,729.4036
test-culture-cgeeghwmeo-con01a,2,563.9350
test-culture-thbcsbptwhht-pro02a,0,506.3752
test-culture-thbcsbptwhht-pro02a,1,587.0392
test-culture-thbcsbptwhht-pro02a,2,571.0786
test-culture-thbcsbptwhht-pro01a,0,500.7412
test-culture-thbcsbptwhht-pro01a,1,558.9648
test-culture-thbcsbptwhht-pro01a,2,528.8017
test-culture-thbcsbptwhht-pro03a,0,492.0152
test-culture-thbcsbptwhht-pro03a,1,541.2702
test-culture-thbcsbptwhht-pro03a,2,571.9272
test-culture-thbcsbptwhht-pro04a,0,520.5720
test-culture-thbcsbptwhht-pro04a,1,554.1789
test-culture-thbcsbptwhht-pro04a,2,602.3681
test-culture-thbcsbptwhht-con02a,0,533.7129
test-culture-thbcsbptwhht-con02a,1,575.0508
test-culture-thbcsbptwhht-con02a,2,552.5923
test-culture-thbcsbptwhht-con03a,0,523.7391
test-culture-thbcsbptwhht-con03a,1,557.7361
test-culture-thbcsbptwhht-con03a,2,568.0004
test-culture-thbcsbptwhht-con01a,0,575.7085
test-culture-thbcsbptwhht-con01a,1,508.0744
test-culture-thbcsbptwhht-con01a,2,552.6793
test-digital-freedoms-phwnaccpdt-pro02a,0,498.8173
test-digital-freedoms-phwnaccpdt-pro02a,1,638.4937
test-digital-freedoms-phwnaccpdt-pro02a,2,577.5260
test-digital-freedoms-phwnaccpdt-pro01a,0,490.2925
test-digital-freedoms-phwnaccpdt-pro01a,1,521.5191
test-digital-freedoms-phwnaccpdt-pro01a,2,526.4351
test-digital-freedoms-phwnaccpdt-pro03a,0,480.7140
test-digital-freedoms-phwnaccpdt-pro03a,1,531.7543
test-digital-freedoms-phwnaccpdt-pro03a,2,486.1991
test-digital-freedoms-phwnaccpdt-con02a,0,578.5246
test-digital-freedoms-phwnaccpdt-con02a,1,545.2364
test-digital-freedoms-phwnaccpdt-con02a,2,468.1227
test-digital-freedoms-phwnaccpdt-con03a,0,495.1368
test-digital-freedoms-phwnaccpdt-con03a,1,516.0891
test-digital-freedoms-phwnaccpdt-con03a,2,506.0451
test-digital-freedoms-phwnaccpdt-con01a,0,501.0570
test-digital-freedoms-phwnaccpdt-con01a,1,528.1925
test-digital-freedoms-phwnaccpdt-con01a,2,517.3410
test-digital-freedoms-dfiphbgs-pro02a,0,492.6214
test-digital-freedoms-dfiphbgs-pro02a,1,535.7720
test-digital-freedoms-dfiphbgs-pro02a,2,494.7361
test-digital-freedoms-dfiphbgs-pro01a,0,574.3900
test-digital-freedoms-dfiphbgs-pro01a,1,522.5715
test-digital-freedoms-dfiphbgs-pro01a,2,630.9003
test-digital-freedoms-dfiphbgs-pro03a,0,524.3004
test-digital-freedoms-dfiphbgs-pro03a,1,556.2858
test-digital-freedoms-dfiphbgs-pro03a,2,521.1006
test-digital-freedoms-dfiphbgs-con02a,0,503.2345
test-digital-freedoms-dfiphbgs-con02a,1,510.3314
test-digital-freedoms-dfiphbgs-con02a,2,549.5081
test-digital-freedoms-dfiphbgs-con03a,0,496.6838
test-digital-freedoms-dfiphbgs-con03a,1,521.1525
test-digital-freedoms-dfiphbgs-con03a,2,562.7088
test-digital-freedoms-dfiphbgs-con01a,0,483.6282
test-digital-freedoms-dfiphbgs-con01a,1,534.6907
test-digital-freedoms-dfiphbgs-con01a,2,603.4456
test-digital-freedoms-aihwbasmn-pro02a,0,471.9228
test-digital-freedoms-aihwbasmn-pro02a,1,513.9056
test-digital-freedoms-aihwbasmn-pro02a,2,562.4013
test-digital-freedoms-aihwbasmn-pro01a,0,461.6684
test-digital-freedoms-aihwbasmn-pro01a,1,499.5260
test-digital-freedoms-aihwbasmn-pro01a,2,556.8010
test-digital-freedoms-aihwbasmn-pro03a,0,517.3422
test-digital-freedoms-aihwbasmn-pro03a,1,545.4698
test-digital-freedoms-aihwbasmn-pro03a,2,545.8229
test-digital-freedoms-aihwbasmn-pro04a,0,481.9201
test-digital-freedoms-aihwbasmn-pro04a,1,510.3208
test-digital-freedoms-aihwbasmn-pro04a,2,572.0503
test-digital-freedoms-aihwbasmn-con02a,0,473.8779
test-digital-freedoms-aihwbasmn-con02a,1,542.2006
test-digital-freedoms-aihwbasmn-con02a,2,549.8864
test-digital-freedoms-aihwbasmn-con05a,0,497.4375
test-digital-freedoms-aihwbasmn-con05a,1,518.1653
test-digital-freedoms-aihwbasmn-con05a,2,566.2208
test-digital-freedoms-aihwbasmn-con04a,0,535.3620
test-digital-freedoms-aihwbasmn-con04a,1,517.6773
test-digital-freedoms-aihwbasmn-con04a,2,588.0181
test-digital-freedoms-aihwbasmn-con03a,0,492.4765
test-digital-freedoms-aihwbasmn-con03a,1,497.2849
test-digital-freedoms-aihwbasmn-con03a,2,638.8278
test-digital-freedoms-aihwbasmn-con01a,0,537.6069
test-digital-freedoms-aihwbasmn-con01a,1,551.0077
test-digital-freedoms-aihwbasmn-con01a,2,597.4542
test-digital-freedoms-eifpgdff-pro02a,0,544.1346
test-digital-freedoms-eifpgdff-pro02a,1,513.2478
test-digital-freedoms-eifpgdff-pro02a,2,585.1341
test-digital-freedoms-eifpgdff-pro01a,0,559.1057
test-digital-freedoms-eifpgdff-pro01a,1,525.3175
test-digital-freedoms-eifpgdff-pro01a,2,597.8950
test-digital-freedoms-eifpgdff-pro03a,0,549.9728
test-digital-freedoms-eifpgdff-pro03a,1,555.6781
test-digital-freedoms-eifpgdff-pro03a,2,569.0103
test-digital-freedoms-eifpgdff-con02a,0,489.0893
test-digital-freedoms-eifpgdff-con02a,1,548.0434
test-digital-freedoms-eifpgdff-con02a,2,536.6263
test-digital-freedoms-eifpgdff-con03a,0,527.2292
test-digital-freedoms-eifpgdff-con03a,1,553.4710
test-digital-freedoms-eifpgdff-con03a,2,560.9308
test-digital-freedoms-eifpgdff-con01a,0,517.4934
test-digital-freedoms-eifpgdff-con01a,1,523.4496
test-digital-freedoms-eifpgdff-con01a,2,553.5776
test-digital-freedoms-piidfaihbg-pro02a,0,555.1482
test-digital-freedoms-piidfaihbg-pro02a,1,502.5950
test-digital-freedoms-piidfaihbg-pro02a,2,562.2759
test-digital-freedoms-piidfaihbg-pro01a,0,479.5905
test-digital-freedoms-piidfaihbg-pro01a,1,518.5044
test-digital-freedoms-piidfaihbg-pro01a,2,563.6682
test-digital-freedoms-piidfaihbg-pro03a,0,509.2786
test-digital-freedoms-piidfaihbg-pro03a,1,539.2242
test-digital-freedoms-piidfaihbg-pro03a,2,600.7418
test-digital-freedoms-piidfaihbg-con02a,0,508.7714
test-digital-freedoms-piidfaihbg-con02a,1,534.3321
test-digital-freedoms-piidfaihbg-con02a,2,536.5578
test-digital-freedoms-piidfaihbg-con03a,0,499.5945
test-digital-freedoms-piidfaihbg-con03a,1,565.9816
test-digital-freedoms-piidfaihbg-con03a,2,520.8117
test-digital-freedoms-piidfaihbg-con01a,0,600.9925
test-digital-freedoms-piidfaihbg-con01a,1,509.9629
test-digital-freedoms-piidfaihbg-con01a,2,544.7191
test-digital-freedoms-piidfiphwu-pro02a,0,561.1963
test-digital-freedoms-piidfiphwu-pro02a,1,534.7576
test-digital-freedoms-piidfiphwu-pro02a,2,532.5085
test-digital-freedoms-piidfiphwu-pro01a,0,578.6924
test-digital-freedoms-piidfiphwu-pro01a,1,533.2636
test-digital-freedoms-piidfiphwu-pro01a,2,557.6663
test-digital-freedoms-piidfiphwu-pro03a,0,575.1301
test-digital-freedoms-piidfiphwu-pro03a,1,509.5363
test-digital-freedoms-piidfiphwu-pro03a,2,553.7051
test-digital-freedoms-piidfiphwu-con02a,0,560.8820
test-digital-freedoms-piidfiphwu-con02a,1,522.6504
test-digital-freedoms-piidfiphwu-con02a,2,566.8567
test-digital-freedoms-piidfiphwu-con03a,0,632.2690
test-digital-freedoms-piidfiphwu-con03a,1,544.9453
test-digital-freedoms-piidfiphwu-con03a,2,580.2596
test-digital-freedoms-piidfiphwu-con01a,0,645.6728
test-digital-freedoms-piidfiphwu-con01a,1,540.7089
test-digital-freedoms-piidfiphwu-con01a,2,559.4091
test-digital-freedoms-aihbiahr-pro02a,0,541.4456
test-digital-freedoms-aihbiahr-pro02a,1,521.4521
test-digital-freedoms-aihbiahr-pro02a,2,617.8001
test-digital-freedoms-aihbiahr-pro01a,0,508.9590
test-digital-freedoms-aihbiahr-pro01a,1,508.0444
test-digital-freedoms-aihbiahr-pro01a,2,557.2225
test-digital-freedoms-aihbiahr-pro03a,0,515.2547
test-digital-freedoms-aihbiahr-pro03a,1,564.2804
test-digital-freedoms-aihbiahr-pro03a,2,560.7395
test-digital-freedoms-aihbiahr-con02a,0,499.8976
test-digital-freedoms-aihbiahr-con02a,1,540.4186
test-digital-freedoms-aihbiahr-con02a,2,559.1974
test-digital-freedoms-aihbiahr-con04a,0,644.2094
test-digital-freedoms-aihbiahr-con04a,1,575.5156
test-digital-freedoms-aihbiahr-con04a,2,558.4416
test-digital-freedoms-aihbiahr-con03a,0,543.0014
test-digital-freedoms-aihbiahr-con03a,1,534.4463
test-digital-freedoms-aihbiahr-con03a,2,587.5716
test-digital-freedoms-aihbiahr-con01a,0,499.5311
test-digital-freedoms-aihbiahr-con01a,1,515.8599
test-digital-freedoms-aihbiahr-con01a,2,531.1662
test-digital-freedoms-efsappgdfp-pro02a,0,684.0652
test-digital-freedoms-efsappgdfp-pro02a,1,510.0074
test-digital-freedoms-efsappgdfp-pro02a,2,536.0045
test-digital-freedoms-efsappgdfp-pro01a,0,517.1596
test-digital-freedoms-efsappgdfp-pro01a,1,548.1115
test-digital-freedoms-efsappgdfp-pro01a,2,556.9978
test-digital-freedoms-efsappgdfp-pro03a,0,543.5492
test-digital-freedoms-efsappgdfp-pro03a,1,515.9230
test-digital-freedoms-efsappgdfp-pro03a,2,567.0802
test-digital-freedoms-efsappgdfp-pro04a,0,481.8544
test-digital-freedoms-efsappgdfp-pro04a,1,545.6463
test-digital-freedoms-efsappgdfp-pro04a,2,633.1306
test-digital-freedoms-efsappgdfp-con02a,0,490.3211
test-digital-freedoms-efsappgdfp-con02a,1,526.4485
test-digital-freedoms-efsappgdfp-con02a,2,534.3538
test-digital-freedoms-efsappgdfp-con05a,0,470.4243
test-digital-freedoms-efsappgdfp-con05a,1,500.6275
test-digital-freedoms-efsappgdfp-con05a,2,542.6015
test-digital-freedoms-efsappgdfp-con04a,0,569.0838
test-digital-freedoms-efsappgdfp-con04a,1,533.3348
